,fall,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring,summer,fall,winter,spring
6464,0,0,0,0,0,0,0,0,0,0,0,3.071428571,3.071428571,2.939393939,2.939393939,2.995833333,2.995833333,2.8734375,2.8734375,2.897468354,2.897468354,2.861290323,2.861290323,2.933018868,2.933018868,2.904237288,2.904237288,2.975968992,2.975968992,3.015,3.015,3.015,3.015,3.015,3.015,3.015,3.015,3.015,3.015,3.015,3.015,3.015,3.015,3.015,3.015,3.015
540,0,0,0,0,0,0,0,0,0,0,0,0.866666667,0.866666667,1.166666667,1.166666667,1.488571429,1.488571429,1.512195122,1.512195122,1.492156863,1.492156863,1.335087719,1.335087719,1.335087719,1.335087719,1.170769231,1.170769231,1.170769231,1.170769231,1.170769231,1.170769231,1.170769231,1.170769231,1.170769231,1.170769231,1.170769231,1.170769231,1.170769231,1.170769231,1.170769231,1.170769231,1.170769231,1.170769231,1.170769231,1.170769231,1.170769231
7955,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,2,2,2.151351351,2.151351351,2.164,2.164,2.063492063,2.063492063,1.946052632,1.986075949,2.009782609,2.031578947,2.101851852,2.101851852,2.226666667,2.226666667,2.287878788,2.287878788,2.287878788,2.287878788,2.287878788,2.287878788,2.287878788,2.287878788,2.287878788,2.287878788,2.287878788,2.287878788,2.287878788,2.287878788,2.287878788,2.287878788,2.287878788
5896,0,0,0,0,0,0,0,0,0,0,0,1.363636364,1.363636364,1.761904762,1.541666667,2.125641026,2.125641026,2.347272727,2.347272727,2.47761194,2.47761194,2.551898734,2.551898734,2.559340659,2.590322581,2.385849057,2.385849057,2.143220339,2.143220339,2.143220339,2.143220339,2.143220339,2.143220339,2.143220339,2.143220339,2.143220339,2.143220339,2.143220339,2.143220339,2.143220339,2.143220339,2.143220339,2.143220339,2.143220339,2.143220339,2.143220339
3150,0,0,0,0,0,0,0,0,0,0,0,2.352941176,2.352941176,2.066666667,2.066666667,2.024444444,2.024444444,2.266666667,2.266666667,2.531944444,2.531944444,2.65952381,2.65952381,2.556122449,2.556122449,2.216814159,2.216814159,2.216814159,2.216814159,2.216814159,2.216814159,2.216814159,2.216814159,2.216814159,2.216814159,2.216814159,2.216814159,2.216814159,2.216814159,2.216814159,2.216814159,2.216814159,2.216814159,2.216814159,2.216814159,2.216814159
503,0,0,0,0,0,0,0,0,0,0,0,2,2,1.481481481,1.481481481,1.912121212,1.912121212,1.912121212,1.912121212,1.912121212,1.912121212,1.912121212,1.912121212,1.912121212,1.912121212,1.912121212,1.912121212,1.912121212,1.912121212,1.912121212,1.912121212,1.912121212,1.912121212,1.912121212,1.912121212,1.912121212,1.912121212,1.912121212,1.912121212,1.912121212,1.912121212,1.912121212,1.912121212,1.912121212,1.912121212,1.912121212
2567,0,0,0,0,0,0,0,0,0,0,0,3.333333333,3.333333333,3.260869565,3.260869565,3.287179487,3.287179487,3.216666667,3.216666667,3.216666667,3.216666667,3.222058824,3.222058824,3.085714286,3.085714286,3.11980198,3.11980198,3.207758621,3.207758621,3.207758621,3.207758621,3.207758621,3.207758621,3.207758621,3.207758621,3.207758621,3.207758621,3.207758621,3.207758621,3.207758621,3.207758621,3.207758621,3.207758621,3.207758621,3.207758621,3.207758621
8227,0,0,0,0,0,0,0,0,0,0,0,2.642857143,2.642857143,2.409090909,2.409090909,2.202941176,2.202941176,2.35625,2.35625,2.146774194,2.146774194,2.037179487,2.037179487,1.931818182,1.931818182,1.981632653,1.981632653,1.836697248,1.836697248,1.811570248,1.811570248,1.823255814,1.823255814,1.823255814,1.823255814,1.823255814,1.823255814,1.823255814,1.823255814,1.823255814,1.823255814,1.823255814,1.823255814,1.823255814,1.823255814,1.823255814
4112,0,0,0,0,0,0,0,0,0,0,0,3.545454545,3.545454545,2.769230769,2.769230769,2.542857143,2.542857143,2.542857143,2.542857143,2.542857143,2.542857143,2.542857143,2.542857143,2.542857143,2.542857143,2.542857143,2.542857143,2.542857143,2.542857143,2.542857143,2.542857143,2.542857143,2.542857143,2.542857143,2.542857143,2.542857143,2.542857143,2.542857143,2.542857143,2.542857143,2.542857143,2.542857143,2.542857143,2.542857143,2.542857143,2.542857143
1939,0,0,0,0,0,0,0,0,0,0,0,0.214285714,0.214285714,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857,0.107142857
6187,0,0,0,0,0,0,0,0,0,0,0,2.1,2.1,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478
3107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667
8655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,1.9,2.085714286,2.085714286,2.085714286,2.2375,2.2375,2.2375,2.2375,2.2375,2.2375,2.2375,2.2375,2.2375,2.2375,2.2375,2.2375,2.2375,2.2375,2.2375,2.2375,2.2375,2.2375
9022,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7049,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,3.4,3.348275862,3.348275862,3.140909091,3.140909091,3.176271186,3.176271186,3.185135135,3.185135135,3.198863636,3.198863636,3.189423077,3.189423077,3.174576271,3.174576271,3.174576271,3.174576271,3.174576271,3.174576271,3.174576271,3.174576271,3.174576271,3.174576271,3.174576271,3.174576271,3.174576271,3.174576271,3.174576271,3.174576271,3.174576271,3.174576271,3.174576271
5464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.325,2.325,2.444444444,2.444444444,2.114285714,2.114285714,2.157894737,2.157894737,2.028125,2.028125,1.952857143,1.952857143,1.952857143,1.952857143,1.952857143,1.952857143,1.952857143,1.952857143,1.952857143,1.952857143,1.952857143,1.952857143,1.952857143,1.952857143,1.952857143,1.952857143,1.952857143,1.952857143,1.952857143,1.952857143,1.952857143
8915,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2.97,2.97,3.002173913,3.002173913,2.952542373,2.952542373,2.986666667,2.986666667,2.868888889,2.868888889,2.735849057,2.735849057,2.614754098,2.614754098,2.604477612,2.604477612,2.643150685,2.643150685,2.643150685,2.643150685,2.643150685,2.643150685,2.643150685,2.643150685,2.643150685,2.643150685,2.643150685,2.643150685,2.643150685,2.643150685,2.643150685
5689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,1.75,2.411111111,2.5,2.53255814,2.53255814,2.696610169,2.770769231,2.914102564,2.914102564,3.013636364,3.013636364,3.013636364,3.013636364,3.013636364,3.013636364,3.013636364,3.013636364,3.013636364,3.013636364,3.013636364,3.013636364,3.013636364,3.013636364,3.013636364,3.013636364,3.013636364,3.013636364,3.013636364,3.013636364,3.013636364
6750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,2.4,2.303703704,2.303703704,2.526829268,2.526829268,2.629090909,2.629090909,2.667605634,2.667605634,2.822727273,2.822727273,2.844,2.844,2.856521739,2.856521739,2.8640625,2.8640625,2.913986014,2.913986014,2.913986014,2.913986014,2.913986014,2.913986014,2.913986014,2.913986014,2.913986014,2.913986014,2.913986014,2.913986014,2.913986014
1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.175,3.175,3.090322581,3.090322581,2.954347826,2.954347826,3.006896552,3.006896552,2.986111111,2.986111111,3.012195122,3.012195122,3.012195122,3.012195122,3.012195122,3.012195122,3.012195122,3.012195122,3.012195122,3.012195122,3.012195122,3.012195122,3.012195122,3.012195122,3.012195122,3.012195122,3.012195122,3.012195122,3.012195122,3.012195122,3.012195122
2907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.978571429,1.978571429,2.1,2.018181818,1.856818182,1.856818182,1.9625,1.9625,2.122222222,2.122222222,2.233333333,2.233333333,2.223958333,2.223958333,2.215740741,2.215740741,2.230701754,2.230701754,2.16504065,2.16504065,2.153968254,2.153968254,2.203703704,2.203703704,2.203703704,2.203703704,2.203703704,2.203703704,2.203703704,2.203703704,2.203703704
4941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.957142857,0.957142857,0.744444444,0.744444444,0.744444444,0.744444444,0.744444444,0.744444444,0.744444444,0.744444444,0.744444444,0.744444444,0.744444444,0.744444444,0.744444444,0.744444444,0.744444444,0.744444444,0.744444444,0.744444444,0.744444444,0.744444444,0.744444444,0.744444444,0.744444444,0.744444444,0.744444444,0.744444444,0.744444444
8558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.508333333,1.508333333,1.003846154,1.003846154,1.003846154,1.003846154,1.003846154,1.003846154,1.003846154,1.003846154,1.003846154,1.003846154,1.003846154,1.003846154,1.003846154,1.003846154,1.003846154,1.003846154,1.003846154,1.003846154,1.003846154,1.003846154,1.003846154,1.003846154,1.003846154,1.003846154,1.003846154,1.003846154,1.003846154,1.003846154,1.003846154
9532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4375,3.4375,2.84375,2.84375,2.626666667,2.626666667,2.593220339,2.593220339,2.432432432,2.432432432,2.563218391,2.563218391,2.732380952,2.732380952,2.850833333,2.850833333,2.903030303,2.903030303,2.903030303,2.903030303,2.903030303,2.903030303,2.903030303,2.903030303,2.903030303,2.903030303,2.903030303,2.903030303,2.903030303,2.903030303,2.903030303
9475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.186666667,2.186666667,2.292592593,2.292592593,2.385365854,2.385365854,2.385365854,2.385365854,2.379245283,2.379245283,2.288059701,2.288059701,2.177777778,2.177777778,2.166666667,2.156565657,2.262280702,2.262280702,2.287596899,2.287596899,2.287596899,2.287596899,2.287596899,2.287596899,2.287596899,2.287596899,2.287596899,2.287596899,2.287596899,2.287596899,2.287596899
6379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.066666667,2.066666667,1.723076923,1.723076923,1.5675,1.5675,1.539130435,1.539130435,1.539130435,1.539130435,1.805172414,1.805172414,2.048648649,2.048648649,2.020930233,2.020930233,2.039795918,2.039795918,2.036448598,2.036448598,2.04789916,2.04789916,2.04789916,2.04789916,2.04789916,2.04789916,2.04789916,2.04789916,2.04789916,2.04789916,2.04789916
2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.741666667,1.741666667,0.803846154,0.803846154,0.803846154,0.803846154,1.160526316,1.160526316,1.304166667,1.304166667,1.547540984,1.547540984,1.757534247,1.757534247,1.814606742,1.814606742,1.717821782,1.717821782,1.686363636,1.686363636,1.749180328,1.749180328,1.80729927,1.80729927,1.80729927,1.80729927,1.80729927,1.80729927,1.80729927,1.80729927,1.80729927
5795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857,2.857142857,2.232142857,2.232142857,1.597560976,1.597560976,1.597560976,1.597560976,1.585185185,1.585185185,1.475362319,1.475362319,1.475362319,1.475362319,1.475362319,1.475362319,1.475362319,1.475362319,1.475362319,1.475362319,1.475362319,1.475362319,1.475362319,1.475362319,1.475362319,1.475362319,1.475362319,1.475362319,1.475362319,1.475362319,1.475362319
5563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.625,2.625,2.459375,2.459375,2.306818182,2.306818182,2.466666667,2.466666667,2.472972973,2.472972973,2.436144578,2.436144578,2.360869565,2.360869565,2.288571429,2.266972477,2.254032258,2.254032258,2.266423358,2.266423358,2.285234899,2.285234899,2.339375,2.339375,2.339375,2.339375,2.339375,2.339375,2.339375,2.339375,2.339375
7951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1375,2.1375,1.962068966,1.962068966,2.097560976,2.097560976,2.121818182,2.121818182,2.221126761,2.221126761,2.33255814,2.33255814,2.351,2.351,2.386842105,2.327777778,2.297841727,2.297841727,2.297841727,2.297841727,2.297841727,2.297841727,2.297841727,2.297841727,2.297841727,2.297841727,2.297841727,2.297841727,2.297841727,2.297841727,2.297841727
2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.253333333,2.253333333,2.644827586,2.644827586,2.8,2.8,2.722807018,2.722807018,2.848571429,2.848571429,2.921176471,2.921176471,2.912,2.912,2.910434783,2.910434783,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964
9274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.616666667,2.616666667,3.135294118,3.135294118,2.928571429,2.928571429,2.910447761,2.910447761,2.809638554,2.809638554,2.847959184,2.847959184,2.892857143,2.892857143,2.833333333,2.833333333,2.858865248,2.858865248,2.858865248,2.858865248,2.858865248,2.858865248,2.858865248,2.858865248,2.858865248,2.858865248,2.858865248,2.858865248,2.858865248,2.858865248,2.858865248
9954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,2.04,2.006451613,2.006451613,2.118181818,2.118181818,2.220338983,2.220338983,2.054054054,2.054054054,2.142222222,2.142222222,1.998130841,1.998130841,2.031896552,2.031896552,2.048031496,2.048031496,2.048031496,2.048031496,2.048031496,2.048031496,2.048031496,2.048031496,2.048031496,2.048031496,2.048031496,2.048031496,2.048031496,2.048031496,2.048031496
3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.766666667,1.766666667,1.568421053,1.568421053,1.568421053,1.568421053,1.568421053,1.568421053,1.568421053,1.568421053,1.568421053,1.568421053,1.568421053,1.568421053,1.568421053,1.568421053,1.568421053,1.568421053,1.568421053,1.568421053,1.568421053,1.568421053,1.568421053,1.568421053,1.568421053,1.568421053,1.568421053,1.568421053,1.568421053,1.568421053,1.568421053
1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.313333333,1.313333333,1.285185185,1.285185185,1.360465116,1.360465116,1.395918367,1.395918367,1.395918367,1.395918367,1.395918367,1.395918367,1.395918367,1.395918367,1.395918367,1.395918367,1.395918367,1.395918367,1.395918367,1.395918367,1.395918367,1.395918367,1.395918367,1.395918367,1.395918367,1.395918367,1.395918367,1.395918367,1.395918367,1.395918367,1.395918367
5918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0375,3.0375,2.478787879,2.478787879,2.544680851,2.544680851,2.134375,2.134375,1.987654321,1.987654321,1.770833333,1.770833333,1.770833333,1.770833333,1.770833333,1.770833333,1.913636364,1.913636364,1.952307692,1.952307692,2.102068966,2.102068966,2.135185185,2.135185185,2.135185185,2.135185185,2.135185185,2.135185185,2.135185185,2.135185185,2.135185185
9028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48,3.48,2.643333333,2.643333333,2.643333333,2.643333333,2.643333333,2.643333333,2.643333333,2.643333333,2.643333333,2.643333333,2.643333333,2.643333333,2.643333333,2.643333333,2.643333333,2.643333333,2.643333333,2.643333333,2.643333333,2.643333333,2.643333333,2.643333333,2.643333333,2.643333333,2.643333333,2.643333333,2.643333333,2.643333333,2.643333333
7053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,2.68,2.41,2.41,2.443478261,2.443478261,2.196551724,2.196551724,2.178873239,2.178873239,2.23452381,2.23452381,2.415151515,2.415151515,2.473214286,2.473214286,2.487401575,2.487401575,2.487401575,2.487401575,2.487401575,2.487401575,2.487401575,2.487401575,2.487401575,2.487401575,2.487401575,2.487401575,2.487401575,2.487401575,2.487401575
6073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,1.86,2.103571429,2.284848485,2.457446809,2.457446809,2.385245902,2.385245902,2.263513514,2.263513514,2.122093023,2.122093023,1.883838384,1.883838384,1.883838384,1.883838384,1.883838384,1.883838384,1.883838384,1.883838384,1.883838384,1.883838384,1.883838384,1.883838384,1.883838384,1.883838384,1.883838384,1.883838384,1.883838384,1.883838384,1.883838384
9386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.854545455,1.854545455,1.004347826,1.004347826,1.688888889,1.688888889,1.913953488,1.913953488,1.913953488,1.913953488,1.657692308,1.657692308,1.973134328,1.973134328,1.826582278,1.826582278,1.826582278,1.826582278,1.826582278,1.826582278,1.826582278,1.826582278,1.826582278,1.826582278,1.826582278,1.826582278,1.826582278,1.826582278,1.826582278,1.826582278,1.826582278
4982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.266666667,3.266666667,3.236666667,3.236666667,3.04047619,3.04047619,2.681818182,2.681818182,2.774626866,2.774626866,2.86,2.86,2.943478261,2.943478261,2.977669903,2.977669903,2.960909091,2.960909091,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95
9548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.373333333,3.373333333,2.816666667,2.816666667,2.351111111,2.351111111,2.351111111,2.351111111,2.466666667,2.466666667,2.302898551,2.302898551,2.383950617,2.383950617,2.41827957,2.41827957,2.37047619,2.37047619,2.41965812,2.41965812,2.455284553,2.455284553,2.455284553,2.455284553,2.455284553,2.455284553,2.455284553,2.455284553,2.455284553,2.455284553,2.455284553
6368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,1.75,1.633333333,1.633333333,1.957142857,1.957142857,2.016071429,2.016071429,2.185915493,2.185915493,2.203571429,2.203571429,2.147058824,2.147058824,2.063157895,2.063157895,2.04047619,2.04047619,1.972916667,1.972916667,1.972916667,1.972916667,1.972916667,1.972916667,1.972916667,1.972916667,2.019230769,2.019230769,2.019230769,2.019230769,2.019230769
6304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.946666667,2.946666667,2.9125,2.9125,2.804166667,2.804166667,2.828333333,2.828333333,2.850666667,2.850666667,2.885555556,2.885555556,2.93047619,2.93047619,2.911666667,2.911666667,2.886923077,2.886923077,2.886923077,2.886923077,2.886923077,2.886923077,2.886923077,2.886923077,2.886923077,2.886923077,2.886923077,2.886923077,2.886923077,2.886923077,2.886923077
9410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.907142857,1.907142857,2.116129032,2.116129032,2.133333333,2.133333333,2.171929825,2.171929825,2.367948718,2.367948718,2.517525773,2.562,2.562,2.603883495,2.603883495,2.603883495,2.603883495,2.603883495,2.603883495,2.603883495,2.603883495,2.603883495,2.603883495,2.603883495,2.603883495,2.603883495,2.603883495,2.603883495,2.603883495,2.603883495,2.603883495
3557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43125,0.43125,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
5278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.733333333,1.733333333,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,1.452173913,1.452173913,1.75,1.75,1.702702703,1.702702703,1.7625,1.7625,1.812903226,1.812903226,1.652941176,1.652941176,1.652941176,1.652941176,1.652941176,1.652941176,1.652941176,1.652941176,1.652941176,1.652941176,1.652941176,1.652941176,1.8
3297,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333,3.333333333,2.822727273,2.822727273,2.822727273,2.822727273,2.417647059,2.417647059,2.546808511,2.546808511,2.563793103,2.563793103,2.4640625,2.536764706,2.396103896,2.396103896,2.409782609,2.440206186,2.527358491,2.527358491,2.544642857,2.582608696,2.540322581,2.540322581,2.561538462,2.54887218,2.629370629,2.629370629,2.639455782,2.639455782,2.639455782,2.639455782,2.639455782
1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,3.15,2.455555556,2.455555556,2.225925926,2.225925926,2.379487179,2.379487179,2.290196078,2.290196078,2.133333333,2.133333333,1.805128205,1.805128205,1.831111111,1.860204082,1.780530973,1.780530973,1.634351145,1.634351145,1.634351145,1.634351145,1.634351145,1.634351145,1.634351145,1.634351145,1.634351145,1.634351145,1.634351145,1.634351145,1.634351145
5909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.363636364,2.363636364,2.175,2.175,2.439473684,2.439473684,2.329411765,2.329411765,2.473913043,2.473913043,2.503448276,2.503448276,2.465714286,2.465714286,2.630327869,2.630327869,2.630327869,2.6632,2.6632,2.6632,2.6632,2.6632,2.6632,2.6632,2.6632,2.6632,2.6632,2.6632,2.6632,2.6632,2.6632
9071,0,0,0,0,0,0,0,0,0,0,0,0,0,3.785714286,3.785714286,3.653846154,3.653846154,3.612195122,3.612195122,3.473584906,3.473584906,3.210294118,3.210294118,3.14125,3.14125,2.648958333,2.648958333,2.648958333,2.648958333,2.648958333,2.648958333,2.671428571,2.671428571,2.6896,2.6896,2.6896,2.6896,2.6896,2.6896,2.6896,2.6896,2.6896,2.6896,2.6896,2.6896,2.6896
10378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85
7699,0,0,0,0,0,0,0,0,0,0,0,0,0,3.111111111,3.111111111,3.541666667,3.541666667,3.375,3.375,3.183333333,3.183333333,3.036231884,3.036231884,3.056790123,3.056790123,3.073737374,3.073737374,3.071929825,3.071929825,3.026984127,3.032575758,3.054074074,3.054074074,3.054074074,3.054074074,3.054074074,3.054074074,3.054074074,3.054074074,3.054074074,3.054074074,3.054074074,3.054074074,3.054074074,3.054074074,3.054074074
7292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8125,2.8125,2.862068966,2.862068966,2.77826087,2.77826087,2.662903226,2.662903226,2.662903226,2.662903226,2.662903226,2.662903226,2.662903226,2.662903226,2.662903226,2.662903226,2.662903226,2.662903226,2.662903226,2.662903226,2.662903226,2.662903226,2.662903226,2.662903226,2.662903226,2.662903226,2.662903226,2.662903226,2.662903226,2.662903226,2.662903226
